epoch,train_loss,train_acc,val_loss,val_acc,learning_rate
1,0.67284,0.5874,0.66625,0.5952,0.000100
2,0.65958,0.6098,0.65012,0.6138,0.000100
3,0.64118,0.6358,0.63488,0.6426,0.000100
4,0.61750,0.6650,0.57669,0.7150,0.000100
5,0.59823,0.6927,0.56563,0.7304,0.000100
6,0.58606,0.7054,0.55154,0.7428,0.000100
7,0.57272,0.7198,0.58012,0.7128,0.000100
8,0.55916,0.7368,0.52713,0.7736,0.000100
9,0.54352,0.7548,0.52540,0.7772,0.000100
10,0.53137,0.7674,0.51268,0.7898,0.000100
11,0.51283,0.7882,0.52189,0.7784,0.000080
12,0.50507,0.7965,0.47601,0.8262,0.000080
13,0.49338,0.8103,0.48064,0.8230,0.000080
14,0.48807,0.8137,0.50911,0.7916,0.000080
15,0.47919,0.8246,0.48464,0.8182,0.000080
16,0.47301,0.8313,0.44822,0.8596,0.000080
17,0.45741,0.8489,0.44458,0.8608,0.000080
18,0.45688,0.8488,0.42952,0.8760,0.000080
19,0.44578,0.8607,0.44621,0.8602,0.000080
20,0.44060,0.8651,0.43103,0.8754,0.000080
21,0.43234,0.8742,0.41654,0.8924,0.000064
22,0.42596,0.8810,0.43459,0.8710,0.000064
23,0.42139,0.8866,0.41336,0.8932,0.000064
24,0.41849,0.8897,0.40984,0.8988,0.000064
25,0.41475,0.8940,0.40683,0.9020,0.000064
26,0.41197,0.8963,0.42572,0.8824,0.000064
27,0.41028,0.8995,0.40260,0.9070,0.000064
28,0.40574,0.9026,0.39653,0.9110,0.000064
29,0.40651,0.9025,0.39166,0.9174,0.000064
30,0.40092,0.9078,0.40348,0.9062,0.000064
31,0.39825,0.9112,0.38865,0.9218,0.000051
32,0.39613,0.9132,0.39899,0.9108,0.000051
33,0.39366,0.9160,0.38000,0.9312,0.000051
34,0.39194,0.9166,0.39053,0.9208,0.000051
35,0.39117,0.9180,0.38922,0.9186,0.000051
36,0.38737,0.9233,0.38706,0.9228,0.000051
37,0.38936,0.9193,0.37706,0.9346,0.000051
38,0.38278,0.9276,0.39459,0.9150,0.000051
39,0.38410,0.9265,0.37967,0.9304,0.000051
40,0.38352,0.9253,0.37522,0.9330,0.000051
41,0.37705,0.9343,0.37958,0.9310,0.000041
42,0.37984,0.9312,0.38072,0.9296,0.000041
43,0.37686,0.9326,0.36746,0.9426,0.000041
44,0.37704,0.9328,0.36771,0.9448,0.000041
45,0.37157,0.9391,0.37205,0.9394,0.000041
46,0.37359,0.9372,0.37171,0.9396,0.000041
47,0.37210,0.9387,0.37672,0.9340,0.000041
48,0.37331,0.9380,0.36517,0.9458,0.000041
49,0.36897,0.9416,0.36457,0.9470,0.000041
50,0.36957,0.9415,0.36758,0.9430,0.000041
51,0.36379,0.9477,0.36744,0.9448,0.000033
52,0.36579,0.9449,0.36368,0.9476,0.000033
53,0.36553,0.9452,0.36294,0.9484,0.000033
54,0.36428,0.9462,0.36452,0.9468,0.000033
55,0.36386,0.9475,0.36595,0.9448,0.000033
56,0.36135,0.9503,0.36361,0.9478,0.000033
57,0.36085,0.9499,0.36222,0.9490,0.000033
58,0.36041,0.9514,0.36481,0.9470,0.000033
59,0.35896,0.9521,0.35981,0.9512,0.000033
60,0.36054,0.9509,0.36926,0.9422,0.000033
61,0.35882,0.9524,0.36162,0.9498,0.000026
62,0.35654,0.9555,0.36032,0.9514,0.000026
63,0.35633,0.9552,0.36144,0.9488,0.000026
64,0.35520,0.9557,0.35697,0.9540,0.000026
65,0.35529,0.9565,0.35977,0.9518,0.000026
66,0.35244,0.9594,0.36490,0.9464,0.000026
67,0.35444,0.9568,0.36363,0.9458,0.000026
68,0.35448,0.9579,0.35693,0.9550,0.000026
69,0.35328,0.9581,0.35800,0.9534,0.000026
70,0.35279,0.9594,0.36539,0.9460,0.000026
71,0.35091,0.9609,0.35819,0.9536,0.000021
72,0.35129,0.9608,0.35832,0.9522,0.000021
73,0.34986,0.9625,0.35499,0.9572,0.000021
74,0.34747,0.9647,0.35653,0.9550,0.000021
75,0.34786,0.9639,0.36222,0.9486,0.000021
76,0.34672,0.9656,0.36101,0.9500,0.000021
77,0.34896,0.9630,0.36162,0.9508,0.000021
78,0.34666,0.9661,0.36025,0.9504,0.000021
79,0.34728,0.9645,0.36130,0.9500,0.000021
80,0.34811,0.9637,0.35517,0.9562,0.000021
81,0.34571,0.9671,0.36099,0.9500,0.000017
82,0.34476,0.9676,0.35848,0.9532,0.000017
83,0.34439,0.9678,0.35444,0.9564,0.000017
84,0.34596,0.9653,0.35630,0.9558,0.000017
85,0.34229,0.9698,0.35215,0.9592,0.000017
86,0.34365,0.9688,0.35419,0.9562,0.000017
87,0.34301,0.9689,0.35451,0.9572,0.000017
88,0.34297,0.9692,0.35420,0.9578,0.000017
89,0.34264,0.9700,0.35364,0.9578,0.000017
90,0.34267,0.9692,0.35657,0.9546,0.000017
91,0.34096,0.9716,0.35375,0.9588,0.000013
92,0.34059,0.9721,0.35384,0.9582,0.000013
93,0.34210,0.9699,0.35573,0.9556,0.000013
94,0.34059,0.9715,0.35315,0.9602,0.000013
95,0.34080,0.9718,0.35315,0.9594,0.000013
96,0.33994,0.9724,0.34831,0.9638,0.000013
97,0.33928,0.9729,0.35103,0.9604,0.000013
98,0.33888,0.9731,0.35049,0.9606,0.000013
99,0.33791,0.9748,0.34894,0.9620,0.000013
100,0.34043,0.9713,0.35413,0.9574,0.000013
101,0.33649,0.9763,0.35152,0.9600,0.000011
102,0.33917,0.9731,0.34896,0.9628,0.000011
103,0.33629,0.9766,0.34925,0.9620,0.000011
104,0.33570,0.9774,0.34976,0.9626,0.000011
105,0.33731,0.9748,0.34851,0.9628,0.000011
106,0.33593,0.9766,0.34980,0.9624,0.000011
107,0.33683,0.9755,0.35007,0.9620,0.000011
108,0.33538,0.9771,0.35015,0.9620,0.000011
109,0.33554,0.9766,0.35124,0.9602,0.000011
110,0.33557,0.9771,0.35037,0.9614,0.000011
111,0.33270,0.9801,0.34972,0.9618,0.000009
112,0.33541,0.9775,0.35184,0.9590,0.000009
113,0.33384,0.9788,0.35064,0.9606,0.000009
114,0.33412,0.9784,0.35044,0.9606,0.000009
115,0.33424,0.9788,0.35092,0.9616,0.000009
116,0.33454,0.9776,0.34992,0.9608,0.000009
117,0.33313,0.9794,0.35523,0.9556,0.000009
118,0.33204,0.9816,0.35228,0.9598,0.000009
119,0.33359,0.9788,0.34828,0.9642,0.000009
120,0.33356,0.9786,0.35041,0.9608,0.000009
121,0.33353,0.9792,0.35044,0.9606,0.000007
122,0.33198,0.9811,0.34993,0.9620,0.000007
123,0.33133,0.9811,0.34998,0.9612,0.000007
124,0.33150,0.9817,0.34893,0.9624,0.000007
125,0.33105,0.9817,0.34744,0.9646,0.000007
126,0.33282,0.9801,0.34941,0.9620,0.000007
127,0.33082,0.9825,0.35053,0.9602,0.000007
128,0.33236,0.9808,0.34835,0.9638,0.000007
129,0.33194,0.9808,0.34884,0.9624,0.000007
130,0.33125,0.9813,0.34842,0.9624,0.000007
131,0.33136,0.9816,0.34693,0.9646,0.000005
132,0.33203,0.9811,0.34577,0.9666,0.000005
133,0.33095,0.9816,0.34750,0.9642,0.000005
134,0.33035,0.9828,0.34814,0.9634,0.000005
135,0.33139,0.9816,0.34859,0.9630,0.000005
136,0.33094,0.9820,0.35093,0.9612,0.000005
137,0.33023,0.9829,0.34772,0.9644,0.000005
138,0.33050,0.9828,0.34894,0.9630,0.000005
139,0.32992,0.9828,0.35199,0.9584,0.000005
140,0.33152,0.9810,0.34996,0.9612,0.000005
141,0.32900,0.9841,0.34898,0.9628,0.000004
142,0.32966,0.9834,0.34934,0.9622,0.000004
143,0.32907,0.9840,0.35078,0.9602,0.000004
144,0.32938,0.9833,0.35015,0.9612,0.000004
145,0.32976,0.9831,0.35185,0.9604,0.000004
146,0.32955,0.9830,0.34803,0.9640,0.000004
147,0.33052,0.9824,0.34905,0.9622,0.000004
148,0.32901,0.9839,0.34778,0.9642,0.000004
149,0.32935,0.9838,0.34970,0.9622,0.000004
150,0.32824,0.9849,0.34720,0.9650,0.000004
151,0.32805,0.9856,0.34846,0.9632,0.000004
152,0.32851,0.9841,0.34809,0.9642,0.000004
153,0.32946,0.9834,0.34848,0.9630,0.000004
154,0.32802,0.9855,0.34954,0.9616,0.000004
155,0.32855,0.9845,0.34825,0.9632,0.000004
156,0.32821,0.9855,0.34856,0.9628,0.000004
157,0.32788,0.9850,0.35061,0.9618,0.000004
158,0.32741,0.9855,0.34792,0.9636,0.000004
159,0.32831,0.9848,0.34660,0.9654,0.000004
160,0.32777,0.9853,0.34597,0.9660,0.000004
161,0.32823,0.9843,0.34694,0.9652,0.000003
162,0.32762,0.9852,0.34829,0.9636,0.000003
163,0.32841,0.9846,0.34934,0.9618,0.000003
164,0.32710,0.9859,0.34855,0.9640,0.000003
165,0.32846,0.9843,0.34744,0.9650,0.000003
166,0.32627,0.9869,0.34828,0.9622,0.000003
167,0.32770,0.9853,0.34750,0.9646,0.000003
168,0.32715,0.9859,0.34822,0.9636,0.000003
169,0.32628,0.9869,0.34728,0.9630,0.000003
170,0.32738,0.9856,0.34737,0.9638,0.000003
171,0.32615,0.9873,0.34846,0.9632,0.000002
172,0.32655,0.9865,0.34710,0.9644,0.000002
173,0.32802,0.9849,0.34764,0.9632,0.000002
174,0.32660,0.9866,0.34779,0.9636,0.000002
175,0.32725,0.9858,0.34788,0.9650,0.000002
176,0.32640,0.9864,0.34817,0.9638,0.000002
177,0.32614,0.9870,0.34803,0.9634,0.000002
178,0.32668,0.9868,0.34873,0.9624,0.000002
179,0.32724,0.9858,0.34832,0.9636,0.000002
180,0.32702,0.9866,0.34912,0.9624,0.000002
181,0.32627,0.9867,0.34881,0.9630,0.000002
182,0.32602,0.9873,0.34893,0.9626,0.000002
183,0.32551,0.9883,0.34864,0.9628,0.000002
184,0.32605,0.9868,0.34851,0.9634,0.000002
185,0.32527,0.9878,0.34811,0.9636,0.000002
186,0.32616,0.9871,0.34837,0.9632,0.000002
187,0.32557,0.9879,0.34851,0.9626,0.000002
188,0.32615,0.9870,0.34839,0.9630,0.000002
189,0.32625,0.9869,0.34859,0.9630,0.000002
190,0.32600,0.9873,0.34837,0.9634,0.000002
191,0.32577,0.9870,0.34871,0.9622,0.000001
192,0.32545,0.9875,0.34829,0.9626,0.000001
193,0.32544,0.9877,0.34817,0.9628,0.000001
194,0.32560,0.9871,0.34775,0.9634,0.000001
195,0.32587,0.9869,0.34787,0.9632,0.000001
196,0.32606,0.9871,0.34860,0.9626,0.000001
197,0.32504,0.9882,0.34809,0.9634,0.000001
198,0.32493,0.9882,0.34819,0.9618,0.000001
199,0.32536,0.9878,0.34745,0.9638,0.000001
200,0.32565,0.9878,0.34769,0.9640,0.000001
